ACTUAL TIME (ms),TIME INTERVAL (ms),Accel X,Accel Y
8103,4,0.50579834,3.4794312
8110,7,0.5827484,3.5974884
8114,4,0.69898987,3.705246
8118,4,0.823349,3.824936
8126,8,0.9255829,3.9545593
8130,4,1.0092621,4.080963
8134,4,1.0541992,4.191437
8138,4,1.0536957,4.2727203
8145,7,1.0386047,4.305832
8149,4,0.99768066,4.308243
8153,4,0.9329529,4.2957916
8161,8,0.8813629,4.2751923
8165,4,0.8227234,4.293701
8169,4,0.7766266,4.3172607
8177,8,0.73742676,4.3306885
8181,4,0.7117157,4.3443146
8184,3,0.69747925,4.363556
8188,4,0.7069702,4.3852386
8196,8,0.7387848,4.4287567
8200,4,0.7415314,4.459259
8204,4,0.73760986,4.4830475
8212,8,0.7450104,4.5104218
8216,4,0.7542572,4.5196686
8220,4,0.76353455,4.520172
8223,3,0.76634216,4.5109253
8231,8,0.7295227,4.4931335
8235,4,0.6842346,4.481476
8239,4,0.6511383,4.4705505
8247,8,0.621109,4.467102
8251,4,0.5817108,4.472
8255,4,0.5444641,4.4678955
8259,4,0.51000977,4.4466705
8267,8,0.47750854,4.4107513
8272,5,0.45758057,4.37027
8274,2,0.42614746,4.3238983
8283,9,0.40663147,4.27034
8286,3,0.39471436,4.229294
8348,62,0.37156677,4.19693
8348,0,0.33694458,4.1530304
8348,0,0.31045532,4.122345
8348,0,0.30322266,4.1260986
8349,1,0.3183136,4.1295166
8349,0,0.34597778,4.1209717
8350,1,0.3869171,4.1136017
8350,0,0.40974426,4.146652
8350,0,0.44221497,4.199997
8350,0,0.45939636,4.2229004
8350,0,0.4725647,4.2229004
8350,0,0.49102783,4.2229004
8353,3,0.5140991,4.2326202
8356,3,0.49586487,4.2575684
8360,4,0.4588318,4.265991
8364,4,0.40786743,4.287201
8372,8,0.37443542,4.2967377
8376,4,0.36410522,4.3225403
8380,4,0.37028503,4.3625336
8388,8,0.372406,4.382019
8396,8,0.38163757,4.388092
8396,0,0.39620972,4.3828125
8403,7,0.4229126,4.3144073
8409,6,0.4520874,4.214813
8411,2,0.221344,4.143982
8415,4,-0.28935242,4.187027
8423,8,-0.47184753,4.3464966
8426,3,-0.4281311,4.513275
8430,4,-0.14024353,4.6903076
8438,8,0.4298706,4.9198303
8442,4,0.8292389,5.1066284
8446,4,1.0769806,5.1916504
8450,4,1.1714172,5.153778
8458,8,1.1612549,5.0227356
8461,3,1.0831451,4.9059143
8466,5,0.8706207,4.8175964
8473,7,0.5932617,4.743561
8477,4,0.2770691,4.6688232
8481,4,-0.18955994,4.590378
8486,5,-0.47836304,4.487488
8493,7,-0.6719055,4.332367
8497,4,-0.8148651,4.148514
8507,10,-0.90605164,3.9995575
8509,2,-0.90626526,3.904358
8512,3,-0.8339081,3.8863678
8516,4,-0.70350647,3.9189758
8521,5,-0.5277405,3.9629211
8528,7,-0.30485535,4.039734
8532,4,0.07746887,4.143936
8539,7,0.31887817,4.258362
8551,12,0.5020752,4.3596954
8551,0,0.6515198,4.4427795
8615,64,0.7194824,4.511429
8616,1,0.7586975,4.5316315
8617,1,0.7976227,4.550003
8617,0,0.839859,4.576538
8617,0,0.87680054,4.589203
8617,0,0.8824158,4.553467
8617,0,0.8209076,4.4857635
8617,0,0.74658203,4.4165955
8617,0,0.66578674,4.3809204
8617,0,0.57980347,4.3830414
8617,0,0.5000763,4.404785
8617,0,0.46018982,4.4293823
8618,1,0.48921204,4.4954224
8618,0,0.57595825,4.5575714
8664,46,0.7157135,4.6208496
8664,0,0.87675476,4.6834717
8664,0,0.9715729,4.7203674
8664,0,0.9874115,4.7487946
8664,0,0.9369812,4.760803
8664,0,0.80885315,4.7465973
8664,0,0.6511383,4.6875305
8665,1,0.50935364,4.6278534
8673,8,0.42156982,4.580673
8673,0,0.43626404,4.5508423
8673,0,0.48262024,4.5281525
8690,17,0.526474,4.497528
8690,0,0.5480194,4.4843903
8690,0,0.5062256,4.46373
8703,13,0.41038513,4.4375763
8703,0,0.29144287,4.3925934
8704,1,0.13560486,4.332428
8772,68,-0.11053467,4.281082
8774,2,-0.17401123,4.273178
8774,0,-0.18153381,4.2890472
8774,0,-0.14100647,4.2947235
8774,0,0.08387756,4.2775116
8774,0,0.16609192,4.256729
8774,0,0.2170105,4.2164307
8774,0,0.22520447,4.1701202
8774,0,0.17871094,4.130417
8774,0,0.12724304,4.1240845
8774,0,0.09410095,4.1409454
8775,1,0.083984375,4.1829834
8775,0,0.1219635,4.240616
8775,0,0.22673035,4.2805786
8778,3,0.357193,4.3167725
8781,3,0.4493866,4.3517303
8814,33,0.5034027,4.348175
8814,0,0.53738403,4.3378143
8814,0,0.53759766,4.349945
8814,0,0.48277283,4.360214
8814,0,0.4421692,4.3726654
8815,1,0.4011383,4.3911133
8822,7,0.3929901,4.402466
8826,4,0.42477417,4.402466
8829,3,0.4669037,4.3983
8847,18,0.50393677,4.4015045
8847,0,0.5137329,4.394058
8847,0,0.5077667,4.378418
8848,1,0.4917755,4.361206
8859,11,0.47094727,4.3885345
8899,40,0.43170166,4.407028
8900,1,0.4028778,4.4211426
8900,0,0.4000244,4.4304504
8900,0,0.42112732,4.448242
8900,0,0.4570923,4.470108
8900,0,0.4810028,4.486908
8900,0,0.5217285,4.4806824
8900,0,0.5050659,4.46463
8900,0,0.4772644,4.4599304
8924,24,0.45872498,4.453354
8924,0,0.42836,4.4394836
8925,1,0.38206482,4.4168243
8925,0,0.347229,4.439316
8927,2,0.3425598,4.4527435
8936,9,0.33200073,4.4501038
8936,0,0.29968262,4.4361267
8939,3,0.29901123,4.4177094
8946,7,0.32774353,4.400772
8950,4,0.36465454,4.3878174
8956,6,0.378479,4.3692627
8963,7,0.34770203,4.350815
8965,2,0.32261658,4.335022
8977,12,0.3138275,4.3306427
8977,0,0.32774353,4.3306427
8981,4,0.33538818,4.354019
8986,5,0.33151245,4.3477325
8990,4,0.31637573,4.331909
8996,6,0.30574036,4.3306427
9000,4,0.2874298,4.3306427
9004,4,0.25558472,4.31044
9008,4,0.24919128,4.294876
9016,8,0.25836182,4.300705
9020,4,0.26763916,4.3203583
9024,4,0.27685547,4.317322
9032,8,0.29634094,4.317276
9037,5,0.32730103,4.326599
9040,3,0.33538818,4.3358
9074,34,0.34996033,4.3378143
9074,0,0.35557556,4.335678
9074,0,0.33538818,4.3263855
9074,0,0.32269287,4.304428
9075,1,0.29821777,4.273178
9075,0,0.28559875,4.279846
9077,2,0.26713562,4.2875366
9083,6,0.26467896,4.2877502
9095,12,0.31134033,4.301834
9095,0,0.37046814,4.329422
9095,0,0.41218567,4.357147
9104,9,0.4386444,4.382263
9106,2,0.44683838,4.388092
9110,4,0.42112732,4.382599
9120,10,0.3834076,4.38002
9122,2,0.3421631,4.3640137
9126,4,0.318985,4.3639526
9130,4,0.3072052,4.3864136
9138,8,0.30665588,4.396805
9141,3,0.3213501,4.4098053
9145,4,0.3868866,4.4053802
9153,8,0.45933533,4.4174347
9157,4,0.48171997,4.4374695
9161,4,0.4814453,4.474228
9165,4,0.4653473,4.481476
9172,7,0.40023804,4.470581
9176,4,0.37464905,4.4852753
9180,4,0.3479004,4.4886475
9188,8,0.33616638,4.479126
9192,4,0.3425598,4.4457855
9196,4,0.3474884,4.409195
9201,5,0.36364746,4.402466
9208,7,0.36782837,4.400589
9212,4,0.39042664,4.387314
9215,3,0.41204834,4.386917
9224,9,0.4206543,4.3889923
9227,3,0.4143982,4.3921814
9233,6,0.40422058,4.388092
9239,6,0.39283752,4.388092
9243,4,0.4041748,4.3809204
9247,4,0.43515015,4.3933716
9252,5,0.4627533,4.414917
9259,7,0.45635986,4.434555
9263,4,0.4534912,4.4559326
9267,4,0.46385193,4.4535522
9275,8,0.47885132,4.4452057
9280,5,0.46961975,4.4356384
9285,5,0.45187378,4.4540863
9286,1,0.42408752,4.4599304
9294,8,0.40481567,4.4599304
9298,4,0.3961792,4.463257
9302,4,0.405365,4.483124
9310,8,0.4212799,4.4955444
9313,3,0.40971375,4.4862976
9317,4,0.40446472,4.485901
9321,4,0.40068054,4.4886475
9330,9,0.39283752,4.4958344
9333,3,0.38935852,4.481903
9337,4,0.3856659,4.450302
9345,8,0.37083435,4.4226685
9349,4,0.35406494,4.402466
9353,4,0.33538818,4.4116974
9356,3,0.34204102,4.4168243
9364,8,0.34820557,4.4168243
9368,4,0.35357666,4.424179
9372,4,0.38703918,4.4426575
9380,8,0.40782166,4.452118
9384,4,0.41708374,4.4455566
9388,4,0.42156982,4.4455566
9392,4,0.4147339,4.459244
9400,8,0.3965454,4.4581757
9403,3,0.3856659,4.4527435
9407,4,0.37971497,4.4527435
9415,8,0.3864441,4.4535217
9419,4,0.39283752,4.4685364
9423,4,0.39775085,4.486374
9427,4,0.41404724,4.516693
9434,7,0.43780518,4.5173798
9440,6,0.44311523,4.5055084
9442,2,0.4491577,4.4958344
9450,8,0.466568,4.5164185
9456,6,0.4850769,4.5010986
9458,2,0.5035248,4.4835815
9470,12,0.49339294,4.4886475
9471,1,0.5119171,4.4907227
9473,2,0.53466797,4.504196
9479,6,0.55633545,4.5165253
9485,6,0.5903015,4.5185547
9489,4,0.6179962,4.5277863
9494,5,0.6351776,4.5317535
9502,8,0.6450653,4.532852
9505,3,0.6703491,4.567322
9509,4,0.6886444,4.599045
9512,3,0.69451904,4.6236267
9520,8,0.69451904,4.6264496
9524,4,0.6979065,4.639084
9528,4,0.70713806,4.630295
9536,8,0.7080841,4.60997
9540,4,0.6871033,4.6013184
9543,3,0.66841125,4.6152954
9547,4,0.66578674,4.617935
9556,9,0.6744232,4.625122
9559,3,0.6908264,4.635803
9564,5,0.7356262,4.652313
9574,10,0.76693726,4.676605
9574,0,0.7839203,4.697571
9579,5,0.8114624,4.711319
9583,4,0.82328796,4.717972
9591,8,0.82380676,4.7168884
9594,3,0.81292725,4.6968384
9599,5,0.77934265,4.6654053
9606,7,0.74186707,4.660309
9610,4,0.70770264,4.6538544
9614,4,0.6799164,4.6538544
9618,4,0.6660614,4.646942
9626,8,0.65496826,4.630493
9630,4,0.64424133,4.621216
9634,4,0.63223267,4.617935
9641,7,0.6092682,4.5954285
9645,4,0.618454,4.5803375
9650,5,0.6276703,4.5776367
9653,3,0.62986755,4.589142
9661,8,0.62779236,4.5943146
9667,6,0.62268066,4.593292
9670,3,0.62268066,4.59639
9676,6,0.631897,4.6199646
9681,5,0.64108276,4.632309
9684,3,0.6318207,4.6427307
9692,8,0.62268066,4.632309
9696,4,0.62705994,4.632309
9703,7,0.6412811,4.632309
9705,2,0.64424133,4.651306
9713,8,0.66934204,4.678955
9716,3,0.6939392,4.7035675
9720,4,0.7123871,4.695282
9728,8,0.73069763,4.6825867
9734,6,0.7423096,4.6755066
9735,1,0.743103,4.6521606
9739,4,0.705307,4.6337433
9749,10,0.6572876,4.632309
9751,2,0.60513306,4.632309
9755,4,0.5812073,4.632309
9763,8,0.5659027,4.625458
9767,4,0.5846405,4.6373444
9769,2,0.60014343,4.6466675
9774,5,0.6147003,4.6263123
9782,8,0.6505127,4.623535
9786,4,0.6729584,4.6069794
9789,3,0.67863464,4.585022
9798,9,0.68548584,4.589813
9802,4,0.6579895,4.6015778
9806,4,0.63494873,4.6107635
9810,4,0.62986755,4.624222
9817,7,0.62431335,4.623474
9821,4,0.6335907,4.614197
9826,5,0.64286804,4.616577
9833,7,0.6729584,4.6336517
9837,4,0.6729584,4.6494904
9840,3,0.67781067,4.6538544
9845,5,0.69395447,4.6607513
9853,8,0.7232971,4.655655
9856,3,0.7526398,4.6610413
9861,5,0.7591553,4.6610413
9868,7,0.7501831,4.6843567
9872,4,0.73760986,4.696945
9877,5,0.73760986,4.696945
9880,3,0.7446289,4.696945
9888,8,0.7467804,4.680588
9892,4,0.7437897,4.667221
9898,6,0.7191162,4.636368
9903,5,0.69247437,4.6230774
9908,5,0.68014526,4.6107635
9912,4,0.68014526,4.6159363
9919,7,0.6652832,4.617935
9924,5,0.64424133,4.6201324
9927,3,0.6528778,4.625122
9931,4,0.67762756,4.6314697
9939,8,0.715271,4.6576843
9942,3,0.75146484,4.6687164
9946,4,0.7537079,4.671921
9954,8,0.7659912,4.6829224
9958,4,0.7542877,4.684906
9962,4,0.72691345,4.6575165
9966,4,0.69000244,4.601059
9975,9,0.66729736,4.584854
9978,3,0.64424133,4.6104126
9981,3,0.6332092,4.6416473
9991,10,0.6079254,4.6610413
9995,4,0.59869385,4.6658936
9997,2,0.6031189,4.6799774
10001,4,0.6280365,4.6825867
10009,8,0.6672821,4.6754
10013,4,0.6693878,4.678955
10016,3,0.6600647,4.6768646
10024,8,0.64372253,4.6825867
10028,4,0.6343689,4.679901
10032,4,0.6345825,4.66597
10037,5,0.63705444,4.654236
10044,7,0.6475067,4.643387
10048,4,0.66604614,4.6397552
10052,4,0.67874146,4.6351013
10060,8,0.6650543,4.625122
10064,4,0.65304565,4.622345
10068,4,0.63438416,4.6228485
10071,3,0.61605835,4.625122
10079,8,0.6026306,4.617935
10084,5,0.5749817,4.6139984
10087,3,0.5591736,4.6107635
10095,8,0.5652313,4.6187744
10099,4,0.5652313,4.628067
10103,4,0.57528687,4.6474
10107,4,0.5867157,4.66098
10115,8,0.59594727,4.6773834
10118,3,0.60113525,4.6825867
10123,5,0.607254,4.6887054
10130,7,0.6144104,4.696945
10134,4,0.5986328,4.696945
10138,4,0.57081604,4.696945
10146,8,0.5650482,4.6894226
10150,4,0.5535736,4.6664886
10154,4,0.5393677,4.6380615
10157,3,0.53004456,4.6451874
10166,9,0.5267029,4.6551514
10171,5,0.51831055,4.6610413
10173,2,0.52212524,4.6610413
10180,7,0.5232849,4.6754
10185,5,0.5507965,4.670639
10188,3,0.57858276,4.6565704
10192,4,0.59988403,4.6538544
10200,8,0.62997437,4.6639557
10204,4,0.66571045,4.6754
10208,4,0.6842041,4.6754
10216,8,0.7180786,4.6759033
10220,4,0.7524719,4.6825867
10223,3,0.77560425,4.6872253
10227,4,0.8143616,4.6897736
10235,8,0.8309784,4.696945
10239,4,0.8383789,4.7043457
10243,4,0.8510742,4.699829
10251,8,0.8740845,4.696213
10255,4,0.8740845,4.6897736
10259,4,0.8740845,4.6897736
10263,4,0.8601532,4.6897736
10270,7,0.8597107,4.6879272
10273,3,0.85365295,4.676529
10280,7,0.8399658,4.6754
10286,6,0.8390045,4.6770782
10290,4,0.84825134,4.7014313
10295,5,0.8575134,4.7384644
10298,3,0.8526306,4.761368
10306,8,0.8099365,4.7576294
10310,4,0.7572479,4.743164
10314,4,0.72032166,4.7400513
10321,7,0.6924896,4.7174683
10325,4,0.6770477,4.714386
10329,4,0.6626282,4.7184906
10337,8,0.6441803,4.696884
10341,4,0.63705444,4.6875763
10345,4,0.6203003,4.6825867
10349,4,0.58317566,4.6825867
10357,8,0.5555725,4.672928
10361,4,0.54039,4.6610413
10364,3,0.5258179,4.65036
10372,8,0.4853058,4.645981
10377,5,0.45280457,4.6204376
10381,4,0.44311523,4.602066
10384,3,0.44955444,4.59639
10391,7,0.4588318,4.5793304
10396,5,0.4646759,4.5642395
10400,4,0.47566223,4.5659637
10410,10,0.49339294,4.588806
10411,1,0.49339294,4.584503
10415,4,0.48886108,4.602783
10419,4,0.4862213,4.623993
10427,8,0.5209961,4.6266327
10430,3,0.55444336,4.6430817
10435,5,0.5820923,4.6594696
10443,8,0.60214233,4.676407
10447,4,0.618103,4.700165
10450,3,0.62734985,4.7325287
10455,5,0.64334106,4.7265625
10462,7,0.676239,4.7367554
10466,4,0.69851685,4.718216
10470,4,0.7259369,4.6999207
10477,7,0.73760986,4.689087
10481,4,0.74324036,4.6853943
10485,4,0.7519684,4.6945496
10490,5,0.7588043,4.738022
10497,7,0.7501526,4.7598267
10501,4,0.74868774,4.775955
10505,4,0.7400665,4.775955
10513,8,0.7312012,4.7615967
10517,4,0.7405243,4.7674255
10521,4,0.73487854,4.775955
10525,4,0.7021332,4.78302
10533,8,0.6938324,4.783142
10536,3,0.6648712,4.7871704
10540,4,0.63430786,4.790329
10548,8,0.6216583,4.7729187
10552,4,0.6124573,4.75441
10556,4,0.598053,4.7492676
10563,7,0.58677673,4.75441
10570,7,0.58677673,4.75441
10572,2,0.58677673,4.737381
10575,3,0.5677643,4.7130127
10583,8,0.54714966,4.696945
10588,5,0.51930237,4.690262
10591,3,0.4807434,4.6447754
10599,8,0.44198608,4.595825
10603,4,0.40971375,4.577347
10606,3,0.3867798,4.558838
10611,5,0.36553955,4.546829
10619,8,0.37408447,4.5433044
10623,4,0.39266968,4.528244
10626,3,0.4056244,4.5301666
10635,9,0.43728638,4.5465546
10639,4,0.4651184,4.555832
10642,3,0.50213623,4.565094
10645,3,0.54164124,4.587677
10653,8,0.57133484,4.59639
10657,4,0.5939636,4.6037445
10662,5,0.58821106,4.5992737
10670,8,0.58677673,4.5676575
10673,3,0.5921478,4.5676575
10677,4,0.610672,4.5533447
10681,4,0.61550903,4.5325317
10688,7,0.6172333,4.5317535
10692,4,0.64160156,4.5506744
10696,4,0.68800354,4.5911713
10704,8,0.7182617,4.634506
10708,4,0.75190735,4.6652985
10713,5,0.8130188,4.7023315
10716,3,0.88708496,4.7393646
10723,7,0.94429016,4.741867
10729,6,1.0013428,4.7433167
10733,4,1.0237427,4.746048
10739,6,1.0148621,4.755356
10743,4,0.98709106,4.767639
10747,4,0.9540405,4.7862396
10755,8,0.888443,4.790329
10759,4,0.8369446,4.7675476
10763,4,0.78749084,4.747223
10767,4,0.73490906,4.728363
10774,7,0.69828796,4.6686096
10777,3,0.66841125,4.6264343
10782,5,0.6188202,4.589905
10790,8,0.5647125,4.5522766
10795,5,0.5324402,4.4967346
10798,3,0.47750854,4.462784
10802,4,0.41270447,4.4535217
10810,8,0.36611938,4.4429626
10813,3,0.3324585,4.4244537
10817,4,0.2992401,4.4059296
10826,9,0.2632599,4.3803406
10830,4,0.25393677,4.364105
10833,3,0.24475098,4.3593597
10837,4,0.22888184,4.33313
10846,9,0.1950531,4.289566
10849,3,0.17408752,4.265991
10852,3,0.16461182,4.2715454
10862,10,0.17167664,4.288025
10865,3,0.2043457,4.2947235
10868,3,0.24604797,4.2947235
10872,4,0.26971436,4.28804
10880,8,0.29385376,4.296295
10884,4,0.2957611,4.3019104
10888,4,0.2980652,4.3134613
10896,8,0.30014038,4.314911
10899,3,0.30665588,4.290909
10904,5,0.30181885,4.2635193
10908,4,0.29249573,4.2379303
10915,7,0.29408264,4.2229004
10919,4,0.30718994,4.226761
10923,4,0.32569885,4.2300873
10931,8,0.31298828,4.238922
10934,3,0.30952454,4.2573853
10941,7,0.32373047,4.2808533
10943,2,0.3635254,4.3016815
10951,8,0.40486145,4.3366547
10956,5,0.44815063,4.356247
10959,3,0.46972656,4.3654785
10966,7,0.4799652,4.389023
10970,4,0.4862213,4.397995
10974,4,0.4862213,4.4180145
10982,8,0.47184753,4.4456635
10986,4,0.4697113,4.4506073
10991,5,0.460495,4.4497223
10994,3,0.44491577,4.459015
11002,8,0.44433594,4.479019
11006,4,0.45355225,4.463852
11009,3,0.4521942,4.4546356
11016,7,0.44293213,4.4457245
11020,4,0.4359436,4.4503937
11024,4,0.4359436,4.4455566
11028,4,0.4165802,4.4326477
11036,8,0.390213,4.3959045
11041,5,0.378479,4.363083
11044,3,0.378479,4.353821
11052,8,0.378479,4.3306427
11055,3,0.37600708,4.3306427
11060,5,0.3667755,4.326126
11064,4,0.35087585,4.323456
11073,9,0.3497467,4.321884
11076,3,0.3605194,4.309082
11079,3,0.38815308,4.313141
11088,9,0.42248535,4.316269
11091,3,0.4359436,4.3182983
11095,4,0.4220276,4.323456
11099,4,0.4143982,4.330139
11107,8,0.41992188,4.3250885
11110,3,0.40698242,4.326935
11115,5,0.4000244,4.323456
11123,8,0.3987732,4.324066
11126,3,0.38839722,4.333374
11130,4,0.39283752,4.3667755
11134,4,0.4135437,4.3947144
11142,8,0.44132996,4.424011
11146,4,0.47297668,4.424011
11150,4,0.4862213,4.424011
11157,7,0.4968109,4.424011
11162,5,0.52508545,4.4269714
11166,4,0.5143738,4.4262085
11170,4,0.49371338,4.402954
11177,7,0.47506714,4.396515
11180,3,0.46063232,4.3728485
11185,5,0.457489,4.378662
11193,8,0.45939636,4.3818665
11197,4,0.4749298,4.4004364
11201,4,0.4998474,4.4376373
11208,7,0.5296478,4.4675446
11213,5,0.5617981,4.5023956
11219,6,0.60383606,4.534439
11220,1,0.6217804,4.5335236
11229,9,0.62268066,4.5233154
11236,7,0.6193695,4.5140686
11237,1,0.6047516,4.510208
11248,11,0.58654785,4.517151
11249,1,0.57958984,4.505371
11252,3,0.5840454,4.486923
11255,3,0.58677673,4.4619446
11271,16,0.58813477,4.458557
11271,0,0.59046936,4.4423065
11272,1,0.5645447,4.4256287
11281,9,0.55085754,4.4235535
11285,4,0.5458069,4.4092407
11287,2,0.5272827,4.390671
11292,5,0.5155029,4.388092
11297,5,0.47418213,4.363312
11302,5,0.44662476,4.352188
11305,3,0.4244995,4.3578796
11313,8,0.4371643,4.3665466
11319,6,0.45573425,4.3719788
11321,2,0.4646759,4.361908
11326,5,0.4578247,4.352188
11333,7,0.44311523,4.3665466
11337,4,0.43148804,4.362671
11342,5,0.40975952,4.3593597
11348,6,0.40646362,4.3665466
11352,4,0.39715576,4.363678
11356,4,0.36320496,4.354416
11361,5,0.3218994,4.338257
11368,7,0.2865448,4.3268127
11372,4,0.2627716,4.304306
11376,4,0.2381897,4.2886505
11384,8,0.22045898,4.2875366
11387,3,0.22348022,4.2875366
11392,5,0.22764587,4.307953
11399,7,0.23483276,4.3019104
11403,4,0.25541687,4.3204193
11407,4,0.2874756,4.3431854
11411,4,0.32440186,4.3646393
11419,8,0.36746216,4.409195
11425,6,0.3856659,4.4487457
11427,2,0.39620972,4.447464
11434,7,0.4362793,4.424179
11440,6,0.45030212,4.4357605
11443,3,0.45030212,4.436905
11446,3,0.45030212,4.4247894
11454,8,0.458786,4.412918
11458,4,0.46806335,4.395279
11462,4,0.48817444,4.417038
11470,8,0.5231323,4.446228
11474,4,0.5557251,4.467163
11479,5,0.59768677,4.490509
11482,3,0.62802124,4.5155334
11489,7,0.62986755,4.510208
11494,5,0.62986755,4.510208
11497,3,0.612854,4.515854
11505,8,0.60832214,4.5245667
11509,4,0.6057129,4.5193634
11513,4,0.60113525,4.4916534
11517,4,0.5944061,4.4477997
11525,8,0.5619354,4.42955
11528,3,0.543396,4.424011
11532,4,0.5301056,4.4303894
11541,9,0.52279663,4.432541
11544,3,0.5320587,4.4455566
11548,4,0.5460663,4.4455566
11552,4,0.55085754,4.4455566
11560,8,0.54901123,4.4527435
11563,3,0.5359192,4.4527435
11567,4,0.5233002,4.4347534
11575,8,0.49168396,4.432892
11579,4,0.47317505,4.4484863
11584,5,0.4497223,4.4527435
11587,3,0.42173767,4.4456024
11594,7,0.4143982,4.427231
11600,6,0.41844177,4.4005585
11603,3,0.42156982,4.3819733
11610,7,0.4143982,4.3665466
11614,4,0.4174652,4.372711
11619,5,0.43704224,4.3860626
11626,7,0.44311523,4.3806915
11632,6,0.44737244,4.3457794
11634,2,0.46168518,4.3264313
11637,3,0.45832825,4.323456
11645,8,0.457489,4.317444
11650,5,0.4640503,4.330017
11653,3,0.47721863,4.3539276
11661,8,0.49450684,4.3886414
11665,4,0.5268402,4.4095306
11669,4,0.5540924,4.4196014
11672,3,0.59103394,4.4297333
11681,9,0.60832214,4.446884
11685,4,0.60832214,4.4527435
11689,4,0.60832214,4.458191
11696,7,0.6161804,4.4599304
11700,4,0.6322937,4.4623566
11704,4,0.6325836,4.467102
11708,4,0.61672974,4.467102
11716,8,0.59243774,4.467102
11720,4,0.5832367,4.463562
11723,3,0.56829834,4.4486237
11733,10,0.5491791,4.446106
11735,2,0.52671814,4.4553223
11740,5,0.5174713,4.4599304
11743,3,0.5082092,4.4599304
11752,9,0.5077667,4.465378
11755,3,0.5002899,4.4524536
11759,4,0.5048828,4.4455566
11767,8,0.5149536,4.4550476
11771,4,0.51213074,4.4871063
11775,4,0.4981079,4.505478
11778,3,0.47958374,4.510208
11786,8,0.4646759,4.492325
11790,4,0.4646759,4.4737244
11796,6,0.4646759,4.461151
11802,6,0.47099304,4.4502106
11806,4,0.4676056,4.425308
11810,4,0.46687317,4.4168243
11815,5,0.45051575,4.4026794
11822,7,0.44311523,4.386139
11827,5,0.45114136,4.384918
11829,2,0.457489,4.394211
11837,8,0.47325134,4.402466
11841,4,0.4953308,4.402466
11847,6,0.5077667,4.402466
11853,6,0.5077667,4.402466
11857,4,0.509964,4.402466
11861,4,0.5106201,4.4111023
11864,3,0.4949646,4.404022
11872,8,0.5051575,4.412918
11877,5,0.48999023,4.395279
11880,3,0.47540283,4.389862
11888,8,0.44995117,4.3870697
11892,4,0.44552612,4.3665466
11896,4,0.45030212,4.362076
11900,4,0.4568634,4.3593597
11908,8,0.43740845,4.363632
11912,4,0.40725708,4.3844757
11915,3,0.38879395,4.393692
11924,9,0.36993408,4.386734
11930,6,0.34457397,4.3639526
11931,1,0.32606506,4.3453827
11935,4,0.32774353,4.324341
11943,8,0.32504272,4.3131256
11948,5,0.30647278,4.3019104
11950,2,0.28211975,4.3019104
11958,8,0.27140808,4.294037
11962,4,0.28341675,4.282028
11966,4,0.30192566,4.273178
11970,4,0.31349182,4.3005676
11977,7,0.31201172,4.316269
11982,5,0.30665588,4.324066
11985,3,0.31259155,4.3365784
11994,9,0.32339478,4.360153
11996,2,0.35435486,4.3665466
12001,5,0.38127136,4.376526
12005,4,0.39968872,4.387924
12013,8,0.4202881,4.402466
12016,3,0.44805908,4.3943787
12020,4,0.47583008,4.3697357
12028,8,0.508728,4.352188
12032,4,0.52111816,4.355255
12037,5,0.54837036,4.3657074
12044,7,0.55825806,4.3954926
12047,3,0.5910034,4.4345856
12052,5,0.6094971,4.472473
12056,4,0.628067,4.481476
12063,7,0.63822937,4.4791107
12067,4,0.6507416,4.467102
12072,5,0.6480255,4.482956
12079,7,0.6439514,4.4955444
12084,5,0.63475037,4.4886475
12088,4,0.621109,4.484268
12092,4,0.60910034,4.4942627
12099,7,0.614151,4.5075073
12103,4,0.598053,4.4958344
12107,4,0.5702667,4.4958344
12114,7,0.55804443,4.4958344
12118,4,0.5555725,4.4958344
12123,5,0.55085754,4.4958344
12126,3,0.55085754,4.4825897
12134,8,0.5523224,4.498764
12138,4,0.56163025,4.49942
12142,4,0.5652313,4.465973
12150,8,0.5497284,4.4527435
12154,4,0.5285797,4.4527435
12157,3,0.50057983,4.4479523
12161,4,0.49339294,4.431961
12170,9,0.4773407,4.400772
12173,3,0.46806335,4.395279
12176,3,0.4646759,4.401169
12184,8,0.45822144,4.4262085
12188,4,0.4703064,4.4371033
12192,4,0.47903442,4.424011
12196,4,0.48599243,4.4448853
12205,9,0.51683044,4.4618073
12216,11,0.52212524,4.4750214
12216,0,0.5281372,4.481476
12225,9,0.52835083,4.466156
12225,0,0.5191498,4.4569397
12229,4,0.4996643,4.4374695
12235,6,0.4862213,4.431198
12239,4,0.4841919,4.423111
12243,4,0.4749298,4.3942566
12247,4,0.46562195,4.388092
12255,8,0.46081543,4.389206
12259,4,0.4853058,4.41098
12263,4,0.49339294,4.4417114
12270,7,0.49316406,4.431198
12274,4,0.47462463,4.4355927
12278,4,0.46037292,4.4455566
12283,5,0.45108032,4.45195
12290,7,0.44781494,4.440567
12294,4,0.42919922,4.41008
12298,4,0.43237305,4.402466
12305,7,0.42088318,4.393921
12310,5,0.40481567,4.364151
12313,3,0.38671875,4.3549194
12317,4,0.3653412,4.3390503
12325,8,0.34690857,4.319214
12329,4,0.33538818,4.2983856
12333,4,0.33538818,4.2947235
12341,8,0.33740234,4.3167725
12345,4,0.37434387,4.3336945
12349,4,0.42044067,4.356781
12352,3,0.4493866,4.366089
12360,8,0.457489,4.389694
